
fet_x,fet_y,tar_x,tar_y,prev_dir,dir
6,18,24,10,4,3
7,18,24,10,3,0
7,17,24,10,0,0
7,16,24,10,0,0
7,15,24,10,0,3
8,15,24,10,3,3
9,15,24,10,3,3
10,15,24,10,3,0
10,14,24,10,0,0
10,13,24,10,0,0
10,12,24,10,0,3
19,13,24,10,2,2
19,14,24,10,2,2
19,15,24,10,2,3
20,15,24,10,3,3
21,15,24,10,3,3
22,15,24,10,3,0
22,14,24,10,0,0
22,13,24,10,0,0
22,12,24,10,0,0
22,11,24,10,0,3
23,11,24,10,3,3
24,11,24,10,3,0
24,10,5,27,4,2
24,11,5,27,2,1
23,11,5,27,1,1
22,11,5,27,1,2
22,12,5,27,2,2
22,13,5,27,2,2
22,14,5,27,2,2
22,15,5,27,2,1
21,15,5,27,1,1
20,15,5,27,1,1
19,15,5,27,1,2
19,16,5,27,2,2
19,17,5,27,2,2
19,18,5,27,2,1
18,18,5,27,1,1
17,18,5,27,1,1
16,18,5,27,1,1
15,18,5,27,1,1
14,18,5,27,1,1
13,18,5,27,1,2
13,19,5,27,2,2
13,20,5,27,2,2
13,21,5,27,2,1
12,21,5,27,1,1
11,21,5,27,1,1
10,21,5,27,1,2
10,22,5,27,2,2
10,23,5,27,2,2
10,24,5,27,2,1
9,24,5,27,1,1
8,24,5,27,1,1
7,24,5,27,1,1
5,27,13,24,4,0
5,26,13,24,0,0
5,25,13,24,0,0
5,24,13,24,0,3
6,24,13,24,3,3
7,24,13,24,3,3
8,24,13,24,3,3
9,24,13,24,3,3
10,24,13,24,3,3
13,24,25,18,4,3
14,24,25,18,3,3
15,24,25,18,3,3
16,24,25,18,3,3
17,24,25,18,3,3
18,24,25,18,3,3
19,24,25,18,3,3
25,18,7,22,4,1
24,18,7,22,1,1
23,18,7,22,1,1
22,18,7,22,1,2
22,19,7,22,2,2
22,20,7,22,2,2
22,21,7,22,2,2
22,22,7,22,2,2
22,23,7,22,2,2
22,24,7,22,2,1
21,24,7,22,1,1
20,24,7,22,1,1
19,24,7,22,1,1
18,24,7,22,1,1
17,24,7,22,1,1
7,22,19,18,4,2
7,23,19,18,2,2
7,24,19,18,2,3
8,24,19,18,3,3
9,24,19,18,3,3
10,24,19,18,3,0
10,23,19,18,0,0
10,22,19,18,0,0
10,21,19,18,0,3
11,21,19,18,3,3
12,21,19,18,3,3
13,21,19,18,3,0
13,20,19,18,0,0
13,19,19,18,0,0
13,18,19,18,0,3
14,18,19,18,3,3
15,18,19,18,3,3
16,18,19,18,3,3
17,18,19,18,3,3
18,18,19,18,3,3
19,18,5,6,4,1
18,18,5,6,1,1
17,18,5,6,1,1
16,18,5,6,1,1
15,18,5,6,1,1
14,18,5,6,1,1
13,18,5,6,1,1
12,18,5,6,1,1
11,18,5,6,1,1
10,18,5,6,1,0
10,17,5,6,0,0
10,16,5,6,0,0
10,15,5,6,0,0
10,14,5,6,0,0
10,13,5,6,0,0
10,12,5,6,0,0
10,11,5,6,0,0
10,10,5,6,0,0
10,9,5,6,0,0
10,8,5,6,0,1
9,8,5,6,1,1
8,8,5,6,1,1
7,8,5,6,1,1
6,8,5,6,1,1
5,8,5,6,1,0
5,6,17,5,4,0
5,5,17,5,0,3
6,5,17,5,3,3
7,5,17,5,3,3
8,5,17,5,3,3
9,5,17,5,3,3
10,5,17,5,3,3
11,5,17,5,3,3
12,5,17,5,3,3
13,5,17,5,3,2
13,6,17,5,2,2
13,7,17,5,2,2
13,8,17,5,2,2
13,9,17,5,2,3
14,9,17,5,3,3
15,9,17,5,3,3
16,9,17,5,3,0
16,8,17,5,0,0
16,7,17,5,0,0
16,6,17,5,0,0
16,5,17,5,0,3
17,5,23,24,4,3
18,5,23,24,3,3
19,5,23,24,3,2
19,6,23,24,2,2
19,7,23,24,2,2
19,8,23,24,2,2
19,9,23,24,2,2
19,10,23,24,2,2
19,11,23,24,2,2
19,12,23,24,2,2
19,13,23,24,2,2
19,14,23,24,2,2
19,15,23,24,2,3
20,15,23,24,3,3
21,15,23,24,3,3
22,15,23,24,3,2
22,16,23,24,2,2
22,17,23,24,2,2
22,18,23,24,2,2
22,19,23,24,2,2
22,20,23,24,2,2
22,21,23,24,2,2
22,22,23,24,2,2
22,23,23,24,2,2
22,24,23,24,2,3
22,17,24,18,4,2
22,18,24,18,2,3
24,18,15,12,4,1
23,18,15,12,1,1
22,18,15,12,1,0
22,17,15,12,0,0
22,16,15,12,0,0
22,15,15,12,0,1
21,15,15,12,1,1
20,15,15,12,1,1
19,15,15,12,1,0
15,12,5,25,4,1
14,12,5,25,1,1
13,12,5,25,1,1
12,12,5,25,1,1
11,12,5,25,1,1
10,12,5,25,1,2
10,13,5,25,2,2
10,14,5,25,2,2
10,15,5,25,2,1
9,15,5,25,1,1
8,15,5,25,1,1
7,15,5,25,1,2
7,16,5,25,2,2
7,17,5,25,2,2
7,18,5,25,2,2
7,19,5,25,2,2
7,20,5,25,2,2
7,21,5,25,2,2
7,22,5,25,2,2
7,23,5,25,2,2
7,24,5,25,2,1
5,25,10,9,4,0
5,24,10,9,0,3
6,24,10,9,3,3
7,24,10,9,3,0
7,23,10,9,0,0
7,22,10,9,0,0
7,21,10,9,0,0
7,20,10,9,0,0
7,19,10,9,0,0
7,18,10,9,0,0
7,17,10,9,0,0
7,16,10,9,0,0
7,15,10,9,0,3
8,15,10,9,3,3
9,15,10,9,3,3
10,15,10,9,3,0
10,9,17,12,4,2
10,10,17,12,2,2
10,11,17,12,2,2
10,12,17,12,2,3
11,12,17,12,3,3
12,12,17,12,3,3
13,12,17,12,3,3
14,12,17,12,3,3
15,12,17,12,3,3
16,12,17,12,3,3
17,12,24,26,4,3
18,12,24,26,3,3
19,12,24,26,3,2
19,13,24,26,2,2
19,14,24,26,2,2
19,15,24,26,2,3
20,15,24,26,3,3
21,15,24,26,3,3
22,15,24,26,3,2
22,16,24,26,2,2
22,17,24,26,2,2
22,18,24,26,2,2
22,19,24,26,2,2
22,20,24,26,2,2
22,21,24,26,2,2
22,22,24,26,2,2
22,23,24,26,2,2
22,24,24,26,2,3
23,24,24,26,3,3
24,24,24,26,3,2
24,25,24,26,2,2
24,26,19,23,4,0
24,25,19,23,0,0
24,24,19,23,0,1
23,24,19,23,1,1
22,24,19,23,1,1
21,24,19,23,1,1
20,24,19,23,1,1
19,24,19,23,1,0
19,23,17,30,4,2
17,30,12,2,4,3
18,30,12,2,3,3
19,30,12,2,3,0
19,29,12,2,0,0
19,28,12,2,0,0
19,27,12,2,0,0
19,26,12,2,0,0
19,25,12,2,0,0
19,24,12,2,0,0
19,23,12,2,0,0
19,22,12,2,0,0
19,21,12,2,0,1
18,21,12,2,1,1
17,21,12,2,1,1
16,21,12,2,1,0
16,20,12,2,0,0
16,19,12,2,0,0
16,18,12,2,0,1
15,18,12,2,1,1
14,18,12,2,1,1
13,18,12,2,1,1
12,18,12,2,1,1
11,18,12,2,1,1
10,18,12,2,1,0
10,17,12,2,0,0
10,16,12,2,0,0
10,15,12,2,0,0
12,2,16,30,4,3
13,2,16,30,3,3
14,2,16,30,3,3
15,2,16,30,3,3
16,2,16,30,3,3
17,2,16,30,3,3
18,2,16,30,3,3
19,2,16,30,3,2
19,3,16,30,2,2
19,4,16,30,2,2
19,5,16,30,2,2
19,6,16,30,2,2
19,7,16,30,2,2
19,8,16,30,2,2
19,9,16,30,2,2
19,10,16,30,2,2
19,11,16,30,2,2
19,12,16,30,2,2
19,13,16,30,2,2
19,14,16,30,2,2
19,15,16,30,2,2
19,16,16,30,2,2
19,17,16,30,2,2
19,18,16,30,2,1
18,18,16,30,1,1
17,18,16,30,1,1
16,18,16,30,1,2
16,19,16,30,2,2
16,20,16,30,2,2
16,21,16,30,2,3
17,21,16,30,3,3
18,21,16,30,3,3
19,21,16,30,3,2
19,22,16,30,2,2
19,23,16,30,2,2
19,24,16,30,2,2
16,30,21,24,4,3
17,30,21,24,3,3
18,30,21,24,3,3
19,30,21,24,3,0
19,29,21,24,0,0
19,28,21,24,0,0
19,27,21,24,0,0
19,26,21,24,0,0
19,25,21,24,0,0
19,24,21,24,0,3
21,24,13,6,4,1
20,24,13,6,1,1
19,24,13,6,1,0
19,23,13,6,0,0
19,22,13,6,0,0
19,21,13,6,0,1
18,21,13,6,1,1
17,21,13,6,1,1
16,21,13,6,1,0
16,20,13,6,0,0
16,19,13,6,0,0
16,18,13,6,0,1
15,18,13,6,1,1
14,18,13,6,1,1
13,18,13,6,1,1
12,18,13,6,1,1
11,18,13,6,1,1
10,18,13,6,1,0
10,17,13,6,0,0
10,16,13,6,0,0
10,15,13,6,0,0
10,14,13,6,0,0
10,13,13,6,0,0
10,12,13,6,0,0
10,11,13,6,0,0
10,10,13,6,0,0
10,9,13,6,0,0
10,8,13,6,0,0
10,7,13,6,0,0
10,6,13,6,0,0
10,5,13,6,0,3
11,5,13,6,3,3
12,5,13,6,3,3
13,5,13,6,3,2
13,6,12,2,4,0
13,5,12,2,0,1
26,27,2,4,4,1
25,27,2,4,1,1
24,27,2,4,1,0
24,26,2,4,0,0
24,25,2,4,0,0
24,24,2,4,0,1
23,24,2,4,1,1
22,24,2,4,1,1
21,24,2,4,1,1
20,24,2,4,1,1
19,24,2,4,1,0
19,23,2,4,0,0
19,22,2,4,0,0
19,21,2,4,0,1
18,21,2,4,1,1
17,21,2,4,1,1
16,21,2,4,1,0
16,20,2,4,0,0
16,19,2,4,0,0
16,18,2,4,0,1
15,18,2,4,1,1
14,18,2,4,1,1
13,18,2,4,1,1
12,18,2,4,1,1
11,18,2,4,1,1
10,18,2,4,1,0
10,17,2,4,0,0
10,16,2,4,0,0
10,15,2,4,0,1
9,15,2,4,1,1
8,15,2,4,1,1
7,15,2,4,1,0
2,4,18,18,4,2
2,5,18,18,2,2
2,6,18,18,2,2
2,7,18,18,2,2
2,8,18,18,2,3
3,8,18,18,3,3
4,8,18,18,3,3
5,8,18,18,3,2
5,9,18,18,2,2
5,10,18,18,2,2
5,11,18,18,2,3
6,11,18,18,3,3
7,11,18,18,3,2
7,12,18,18,2,2
7,13,18,18,2,2
7,14,18,18,2,2
7,15,18,18,2,3
8,15,18,18,3,3
9,15,18,18,3,3
10,15,18,18,3,2
18,18,4,18,4,1
17,18,4,18,1,1
16,18,4,18,1,1
15,18,4,18,1,1
14,18,4,18,1,1
13,18,4,18,1,1
12,18,4,18,1,1
11,18,4,18,1,1
10,18,4,18,1,0
10,17,4,18,0,0
10,16,4,18,0,0
10,15,4,18,0,1
9,15,4,18,1,1
8,15,4,18,1,1
7,15,4,18,1,2
7,16,4,18,2,2
7,17,4,18,2,2
7,18,4,18,2,1
4,18,5,7,4,3
5,7,7,23,4,2
5,8,7,23,2,2
5,9,7,23,2,2
5,10,7,23,2,2
5,11,7,23,2,3
6,11,7,23,3,3
7,11,7,23,3,2
7,12,7,23,2,2
7,13,7,23,2,2
7,14,7,23,2,2
7,15,7,23,2,2
7,16,7,23,2,2
7,17,7,23,2,2
7,18,7,23,2,2
7,19,7,23,2,2
7,20,7,23,2,2
7,21,7,23,2,2
7,22,7,23,2,2
7,23,11,21,4,2
7,24,11,21,2,3
8,24,11,21,3,3
9,24,11,21,3,3
10,24,11,21,3,0
11,21,22,29,4,1
10,21,22,29,1,2
10,22,22,29,2,2
10,23,22,29,2,2
10,24,22,29,2,3
11,24,22,29,3,3
12,24,22,29,3,3
13,24,22,29,3,3
14,24,22,29,3,3
15,24,22,29,3,3
16,24,22,29,3,3
17,24,22,29,3,3
18,24,22,29,3,3
19,24,22,29,3,2
19,25,22,29,2,2
19,26,22,29,2,2
19,27,22,29,2,2
19,28,22,29,2,2
19,29,22,29,2,2
19,30,22,29,2,3
20,30,22,29,3,3
21,30,22,29,3,3
22,30,22,29,3,0
22,29,16,18,4,2
22,30,16,18,2,1
21,30,16,18,1,1
20,30,16,18,1,1
19,30,16,18,1,0
19,29,16,18,0,0
19,28,16,18,0,0
19,27,16,18,0,0
19,26,16,18,0,0
19,25,16,18,0,0
19,24,16,18,0,0
19,23,16,18,0,0
19,22,16,18,0,0
19,21,16,18,0,1
18,21,16,18,1,1
17,21,16,18,1,1
16,21,16,18,1,0
16,20,16,18,0,0
16,19,16,18,0,0
16,18,8,24,4,1
15,18,8,24,1,1
14,18,8,24,1,1
13,18,8,24,1,2
13,19,8,24,2,2
13,20,8,24,2,2
13,21,8,24,2,1
12,21,8,24,1,1
11,21,8,24,1,1
10,21,8,24,1,2
10,22,8,24,2,2
10,23,8,24,2,2
10,24,8,24,2,1
9,24,8,24,1,1
8,24,19,5,4,3
9,24,19,5,3,3
10,24,19,5,3,0
19,5,19,27,4,2
19,6,19,27,2,2
19,7,19,27,2,2
19,8,19,27,2,2
19,9,19,27,2,2
19,10,19,27,2,2
19,11,19,27,2,2
19,12,19,27,2,2
19,13,19,27,2,2
19,14,19,27,2,2
19,15,19,27,2,2
19,16,19,27,2,2
19,17,19,27,2,2
19,18,19,27,2,1
18,18,19,27,1,1
17,18,19,27,1,1
16,18,19,27,1,2
16,19,19,27,2,2
16,20,19,27,2,2
16,21,19,27,2,3
17,21,19,27,3,3
18,21,19,27,3,3
19,21,19,27,3,2
19,22,19,27,2,2
19,23,19,27,2,2
19,24,19,27,2,2
19,25,19,27,2,2
19,26,19,27,2,2
19,27,18,2,4,0
19,26,18,2,0,0
19,25,18,2,0,0
19,24,18,2,0,0
19,23,18,2,0,0
19,22,18,2,0,0
19,21,18,2,0,1
18,21,18,2,1,1
17,21,18,2,1,1
16,21,18,2,1,0
16,20,18,2,0,0
16,19,18,2,0,0
16,18,18,2,0,3
17,18,18,2,3,3
18,18,18,2,3,3
19,18,18,2,3,0
19,17,18,2,0,0
19,16,18,2,0,0
19,15,18,2,0,0
19,14,18,2,0,0
19,13,18,2,0,0
19,12,18,2,0,0
19,11,18,2,0,0
19,10,18,2,0,0
19,9,18,2,0,0
19,8,18,2,0,0
19,7,18,2,0,0
19,6,18,2,0,0
19,5,18,2,0,0
19,4,18,2,0,0
19,3,18,2,0,0
19,2,18,2,0,1
18,2,10,14,4,1
17,2,10,14,1,1
16,2,10,14,1,1
15,2,10,14,1,1
14,2,10,14,1,1
13,2,10,14,1,1
12,2,10,14,1,1
11,2,10,14,1,1
10,2,10,14,1,2
10,3,10,14,2,2
10,4,10,14,2,2
10,5,10,14,2,2
10,6,10,14,2,2
10,7,10,14,2,2
10,8,10,14,2,2
10,9,10,14,2,2
10,10,10,14,2,2
10,11,10,14,2,2
10,12,10,14,2,2
10,13,10,14,2,2
10,14,5,5,4,0
17,18,16,20,4,1
16,18,16,20,1,2
16,19,16,20,2,2
16,20,24,7,4,0
16,19,24,7,0,0
16,18,24,7,0,3
17,18,24,7,3,3
18,18,24,7,3,3
19,18,24,7,3,0
19,17,24,7,0,0
19,16,24,7,0,0
19,15,24,7,0,0
19,14,24,7,0,0
19,13,24,7,0,0
19,12,24,7,0,0
23,8,24,7,3,3
24,8,24,7,3,0
24,7,20,2,4,0
24,6,20,2,0,0
24,5,20,2,0,1
23,5,20,2,1,1
22,5,20,2,1,1
21,5,20,2,1,1
20,5,20,2,1,1
19,5,20,2,1,0
10,4,18,5,4,0
10,3,18,5,0,0
10,2,18,5,0,3
11,2,18,5,3,3
12,2,18,5,3,3
13,2,18,5,3,3
14,2,18,5,3,3
15,2,18,5,3,3
16,2,18,5,3,3
17,2,18,5,3,3
18,2,18,5,3,3
19,2,18,5,3,2
19,3,18,5,2,2
19,4,18,5,2,2
19,5,18,5,2,1
18,5,22,5,4,3
19,5,22,5,3,3
18,30,18,18,4,3
18,18,17,24,4,1
17,18,17,24,1,1
16,18,17,24,1,2
16,19,17,24,2,2
16,20,17,24,2,2
16,21,17,24,2,3
17,21,17,24,3,3
18,21,17,24,3,3
19,21,17,24,3,2
19,22,17,24,2,2
19,23,17,24,2,2
19,24,17,24,2,1
17,24,22,17,4,3
18,24,22,17,3,3
19,24,22,17,3,3
20,24,22,17,3,3
21,24,22,17,3,3
22,24,22,17,3,0
22,23,22,17,0,0
22,22,22,17,0,0
22,21,22,17,0,0
22,20,22,17,0,0
22,19,22,17,0,0
22,18,22,17,0,0
22,19,25,19,4,0
22,18,25,19,0,3
23,18,25,19,3,3
24,18,25,19,3,3
25,18,25,19,3,2
25,19,11,2,4,0
25,18,11,2,0,1
24,18,11,2,1,1
23,18,11,2,1,1
22,18,11,2,1,0
22,17,11,2,0,0
22,16,11,2,0,0
22,15,11,2,0,1
21,15,11,2,1,1
20,15,11,2,1,1
19,15,11,2,1,0
19,14,11,2,0,0
19,13,11,2,0,0
19,12,11,2,0,0
19,11,11,2,0,0
19,10,11,2,0,0
19,9,11,2,0,0
19,8,11,2,0,0
19,7,11,2,0,0
19,6,11,2,0,0
19,5,11,2,0,0
19,4,11,2,0,0
19,3,11,2,0,0
19,2,11,2,0,1
18,2,11,2,1,1
17,2,11,2,1,1
16,2,11,2,1,1
15,2,11,2,1,1
14,2,11,2,1,1
13,2,11,2,1,1
12,2,11,2,1,1
11,2,10,18,4,1
10,2,10,18,1,2
10,3,10,18,2,2
10,4,10,18,2,2
10,5,10,18,2,2
10,6,10,18,2,2
10,7,10,18,2,2
10,8,10,18,2,2
10,9,10,18,2,2
10,10,10,18,2,2
10,11,10,18,2,2
10,12,10,18,2,2
10,13,10,18,2,2
10,14,10,18,2,2
10,15,10,18,2,2
10,16,10,18,2,2
10,17,10,18,2,2
10,18,23,8,4,3
11,18,23,8,3,3
12,18,23,8,3,3
13,18,23,8,3,3
14,18,23,8,3,3
15,18,23,8,3,3
16,18,23,8,3,3
17,18,23,8,3,3
18,18,23,8,3,3
19,14,23,8,0,0
19,13,23,8,0,0
19,12,23,8,0,0
19,11,23,8,0,0
19,10,23,8,0,0
19,9,23,8,0,0
19,8,23,8,0,3
23,8,27,24,4,3
24,8,27,24,3,2
24,9,27,24,2,2
24,10,27,24,2,2
24,11,27,24,2,1
23,11,27,24,1,1
22,11,27,24,1,2
22,12,27,24,2,2
22,13,27,24,2,2
22,14,27,24,2,2
22,15,27,24,2,2
22,19,27,24,2,2
22,20,27,24,2,2
22,21,27,24,2,2
22,22,27,24,2,2
22,23,27,24,2,2
22,24,27,24,2,3
23,24,27,24,3,3
24,24,27,24,3,3
25,24,27,24,3,3
26,24,27,24,3,3
27,24,7,19,4,1
26,24,7,19,1,1
25,24,7,19,1,1
24,24,7,19,1,1
23,24,7,19,1,1
22,24,7,19,1,1
21,24,7,19,1,1
20,24,7,19,1,1
19,24,7,19,1,1
18,24,7,19,1,1
17,24,7,19,1,1
16,24,7,19,1,1
15,24,7,19,1,1
14,24,7,19,1,1
13,24,7,19,1,1
12,24,7,19,1,1
11,24,7,19,1,1
10,24,7,19,1,1
7,24,7,19,1,0
7,23,7,19,0,0
7,22,7,19,0,0
7,21,7,19,0,0
7,20,7,19,0,0
7,19,9,8,4,0
7,18,9,8,0,0
7,17,9,8,0,0
7,16,9,8,0,0
7,15,9,8,0,3
8,15,9,8,3,3
9,15,9,8,3,3
10,15,9,8,3,0
10,14,9,8,0,0
10,13,9,8,0,0
10,12,9,8,0,0
10,11,9,8,0,0
10,10,9,8,0,0
10,9,9,8,0,0
10,8,9,8,0,1
9,8,17,21,4,3
10,8,17,21,3,2
10,9,17,21,2,2
10,10,17,21,2,2
10,11,17,21,2,2
10,12,17,21,2,2
10,13,17,21,2,2
10,14,17,21,2,2
10,15,17,21,2,2
10,16,17,21,2,2
10,17,17,21,2,2
10,18,17,21,2,3
11,18,17,21,3,3
12,18,17,21,3,3
13,18,17,21,3,3
14,18,17,21,3,3
15,18,17,21,3,3
16,18,17,21,3,2
16,19,17,21,2,2
16,20,17,21,2,2
16,21,17,21,2,3
17,21,20,5,4,1
16,21,20,5,1,0
16,20,20,5,0,0
16,19,20,5,0,0
16,18,20,5,0,3
17,18,20,5,3,3
18,18,20,5,3,3
19,18,20,5,3,0
19,17,20,5,0,0
19,16,20,5,0,0
19,15,20,5,0,0
19,14,20,5,0,0
19,13,20,5,0,0
19,12,20,5,0,0
20,5,25,20,4,1
19,5,25,20,1,2
19,6,25,20,2,2
19,7,25,20,2,2
19,8,25,20,2,2
19,9,25,20,2,2
19,10,25,20,2,2
19,11,25,20,2,2
19,12,25,20,2,2
19,13,25,20,2,2
19,14,25,20,2,2
19,15,25,20,2,3
20,15,25,20,3,3
21,15,25,20,3,3
22,15,25,20,3,2
22,16,25,20,2,2
22,17,25,20,2,2
22,18,25,20,2,3
23,18,25,20,3,3
24,18,25,20,3,3
25,18,25,20,3,2
25,19,25,20,2,2
25,20,5,9,4,0
25,19,5,9,0,0
25,18,5,9,0,1
24,18,5,9,1,1
23,18,5,9,1,1
22,18,5,9,1,0
22,17,5,9,0,0
22,16,5,9,0,0
22,15,5,9,0,1
21,15,5,9,1,1
20,15,5,9,1,1
19,15,5,9,1,0
19,14,5,9,0,0
19,13,5,9,0,0
19,12,5,9,0,1
18,12,5,9,1,1
17,12,5,9,1,1
16,12,5,9,1,1
15,12,5,9,1,1
14,12,5,9,1,1
13,12,5,9,1,1
12,12,5,9,1,1
11,12,5,9,1,1
10,12,5,9,1,0
10,11,5,9,0,0
10,10,5,9,0,0
10,9,5,9,0,0
10,8,5,9,0,1
9,8,5,9,1,1
8,8,5,9,1,1
7,8,5,9,1,1
6,8,5,9,1,1
5,8,5,9,1,2
5,9,16,9,4,0
5,8,16,9,0,3
6,8,16,9,3,3
7,8,16,9,3,3
8,8,16,9,3,3
9,8,16,9,3,3
10,8,16,9,3,0
10,7,16,9,0,0
10,6,16,9,0,0
10,5,16,9,0,3
11,5,16,9,3,3
12,5,16,9,3,3
13,5,16,9,3,2
13,6,16,9,2,2
13,7,16,9,2,2
16,9,8,15,4,1
15,9,8,15,1,1
14,9,8,15,1,1
13,9,8,15,1,0
13,8,8,15,0,0
13,7,8,15,0,0
13,6,8,15,0,0
13,5,8,15,0,1
12,5,8,15,1,1
11,5,8,15,1,1
10,5,8,15,1,2
10,6,8,15,2,2
10,7,8,15,2,2
10,8,8,15,2,2
10,9,8,15,2,2
10,10,8,15,2,2
10,11,8,15,2,2
10,12,8,15,2,2
10,13,8,15,2,2
10,14,8,15,2,2
10,15,8,15,2,1
9,15,8,15,1,1
8,15,10,26,4,3
9,15,10,26,3,3
10,15,10,26,3,2
10,16,10,26,2,2
10,17,10,26,2,2
10,18,10,26,2,3
11,18,10,26,3,3
12,18,10,26,3,3
13,18,10,26,3,2
13,19,10,26,2,2
13,20,10,26,2,2
13,21,10,26,2,1
12,21,10,26,1,1
11,21,10,26,1,1
10,21,10,26,1,2
10,22,10,26,2,2
10,23,10,26,2,2
10,24,10,26,2,2
10,25,10,26,2,2
10,26,19,13,4,0
10,25,19,13,0,0
10,24,19,13,0,0
19,13,24,11,4,2
19,14,24,11,2,2
19,15,24,11,2,3
20,15,24,11,3,3
21,15,24,11,3,3
22,15,24,11,3,0
22,14,24,11,0,0
22,13,24,11,0,0
22,12,24,11,0,0
22,11,24,11,0,3
23,11,24,11,3,3
24,11,2,21,4,1
23,11,2,21,1,1
22,11,2,21,1,2
22,12,2,21,2,2
22,13,2,21,2,2
22,14,2,21,2,2
22,15,2,21,2,1
21,15,2,21,1,1
20,15,2,21,1,1
19,15,2,21,1,2
19,16,2,21,2,2
19,17,2,21,2,2
19,18,2,21,2,1
18,18,2,21,1,1
17,18,2,21,1,1
16,18,2,21,1,1
15,18,2,21,1,1
14,18,2,21,1,1
13,18,2,21,1,2
13,19,2,21,2,2
13,20,2,21,2,2
13,21,2,21,2,1
12,21,2,21,1,1
11,21,2,21,1,1
10,21,2,21,1,2
10,22,2,21,2,2
10,23,2,21,2,2
10,24,2,21,2,1
9,24,2,21,1,1
8,24,2,21,1,1
7,24,2,21,1,1
6,24,2,21,1,1
5,24,2,21,1,1
4,24,2,21,1,1
3,24,2,21,1,1
2,24,2,21,1,0
2,23,2,21,0,0
2,22,2,21,0,0
11,24,10,26,4,1
10,24,10,26,1,2
27,30,7,2,4,0
27,29,7,2,0,0
27,28,7,2,0,0
27,27,7,2,0,1
26,27,7,2,1,1
25,27,7,2,1,1
24,27,7,2,1,0
24,26,7,2,0,0
24,25,7,2,0,0
24,24,7,2,0,1
23,24,7,2,1,1
22,24,7,2,1,1
21,24,7,2,1,1
20,24,7,2,1,1
19,24,7,2,1,0
19,23,7,2,0,0
19,22,7,2,0,0
19,21,7,2,0,1
18,21,7,2,1,1
17,21,7,2,1,1
16,21,7,2,1,0
16,20,7,2,0,0
16,19,7,2,0,0
16,18,7,2,0,1
15,18,7,2,1,1
14,18,7,2,1,1
13,18,7,2,1,1
12,18,7,2,1,1
11,18,7,2,1,1
10,18,7,2,1,0
10,17,7,2,0,0
10,16,7,2,0,0
10,15,7,2,0,0
7,2,21,24,4,3
8,2,21,24,3,3
9,2,21,24,3,3
10,2,21,24,3,2
10,3,21,24,2,2
10,4,21,24,2,2
10,5,21,24,2,2
10,6,21,24,2,2
10,7,21,24,2,2
10,8,21,24,2,2
10,9,21,24,2,2
10,10,21,24,2,2
10,11,21,24,2,2
10,12,21,24,2,2
10,13,21,24,2,2
10,14,21,24,2,2
10,15,21,24,2,2
10,16,21,24,2,2
10,17,21,24,2,2
10,18,21,24,2,3
11,18,21,24,3,3
12,18,21,24,3,3
13,18,21,24,3,3
14,18,21,24,3,3
15,18,21,24,3,3
16,18,21,24,3,2
16,19,21,24,2,2
16,20,21,24,2,2
16,21,21,24,2,3
17,21,21,24,3,3
18,21,21,24,3,3
19,21,21,24,3,2
19,22,21,24,2,2
19,23,21,24,2,2
19,24,21,24,2,3
21,24,3,24,4,1
20,24,3,24,1,1
19,24,3,24,1,1
18,24,3,24,1,1
17,24,3,24,1,1
16,24,3,24,1,1
15,24,3,24,1,1
14,24,3,24,1,1
13,24,3,24,1,1
12,24,3,24,1,1
11,24,3,24,1,1
10,24,3,24,1,1
8,30,10,29,4,3
9,30,10,29,3,3
10,30,10,29,3,0
10,29,13,2,4,0
10,28,13,2,0,0
10,27,13,2,0,0
10,26,13,2,0,0
10,25,13,2,0,0
10,24,13,2,0,0
10,23,13,2,0,0
10,22,13,2,0,0
10,21,13,2,0,3
11,21,13,2,3,3
12,21,13,2,3,3
13,21,13,2,3,0
13,20,13,2,0,0
13,19,13,2,0,0
13,18,13,2,0,1
12,18,13,2,1,1
11,18,13,2,1,1
10,18,13,2,1,0
10,17,13,2,0,0
10,16,13,2,0,0
10,15,13,2,0,0
10,14,13,2,0,0
10,13,13,2,0,0
10,12,13,2,0,0
10,11,13,2,0,0
10,10,13,2,0,0
10,9,13,2,0,0
10,8,13,2,0,0
10,7,13,2,0,0
10,6,13,2,0,0
10,5,13,2,0,0
10,4,13,2,0,0
10,3,13,2,0,0
10,2,13,2,0,3
11,2,13,2,3,3
12,2,13,2,3,3
13,2,24,26,4,3
14,2,24,26,3,3
15,2,24,26,3,3
16,2,24,26,3,3
17,2,24,26,3,3
18,2,24,26,3,3
19,2,24,26,3,2
19,3,24,26,2,2
19,4,24,26,2,2
19,5,24,26,2,2
19,6,24,26,2,2
19,7,24,26,2,2
19,8,24,26,2,2
19,9,24,26,2,2
19,10,24,26,2,2
19,11,24,26,2,2
19,12,24,26,2,2
21,24,22,16,4,3
22,16,13,20,4,0
22,15,13,20,0,1
21,15,13,20,1,1
20,15,13,20,1,1
19,15,13,20,1,2
19,16,13,20,2,2
19,17,13,20,2,2
19,18,13,20,2,1
18,18,13,20,1,1
17,18,13,20,1,1
16,18,13,20,1,1
15,18,13,20,1,1
14,18,13,20,1,1
13,18,13,20,1,2
13,19,13,20,2,2
13,20,7,14,4,0
13,19,7,14,0,0
13,18,7,14,0,1
12,18,7,14,1,1
11,18,7,14,1,1
10,18,7,14,1,0
10,17,7,14,0,0
10,16,7,14,0,0
10,15,7,14,0,1
